holding_month,portfolio,instrument,contribution
2024-12,baseline,A006400,-0.000374575038602375
2024-12,baseline,A006650,4.7351976402949985e-11
2024-12,baseline,A006800,-0.00041979386108752324
2024-12,baseline,A007070,-0.000668375282901035
2024-12,baseline,A007310,-0.00016028901169256403
2024-12,baseline,A008730,-0.00038955112002437393
2024-12,baseline,A008770,-0.00030576948959619633
2024-12,baseline,A008930,-0.00047051562410870554
2024-12,baseline,A009150,0.0007054280838619648
2024-12,baseline,A009240,-0.00054400891499516
2024-12,baseline,A009420,0.0004128443501209569
2024-12,baseline,A009540,0.0009034113387441616
2024-12,baseline,A009830,-7.28511271675665e-05
2024-12,baseline,A009900,-0.0005384333809058767
2024-12,baseline,A009970,-0.00012557404606851555
2024-12,baseline,A010060,-6.711804434760304e-05
2024-12,baseline,A010120,0.0009621541300258988
2024-12,baseline,A010130,-0.0016007842255392301
2024-12,baseline,A010140,0.00026424653454047714
2024-12,baseline,A010620,0.0006151365001965898
2024-12,baseline,A010950,-0.00021706476305654617
2024-12,baseline,A011070,-0.00017081973698697398
2024-12,baseline,A011170,-0.00036675593662809455
2024-12,baseline,A011200,1.4093823023228329e-05
2024-12,baseline,A011210,-0.00018656717097737278
2024-12,baseline,A011780,-0.0002495526862115663
2024-12,baseline,A011790,0.0005769726815021204
2024-12,baseline,A012330,7.092845475196958e-05
2024-12,baseline,A012450,0.000658700295458615
2024-12,baseline,A012750,-0.00042597994069513544
2024-12,baseline,A014680,-0.00017366964843540085
2024-12,baseline,A014820,-0.00045643342763891583
2024-12,baseline,A015760,-0.0009372226106861968
2024-12,baseline,A016360,-0.0004708319500072055
2024-12,baseline,A016380,-0.0007875387338517883
2024-12,baseline,A017670,-0.0003921280273624234
2024-12,baseline,A017800,-7.668785236263828e-05
2024-12,baseline,A018260,-0.0008068674286191694
2024-12,baseline,A018880,0.00014689071198792922
2024-12,baseline,A021240,-0.00022678629170042952
2024-12,baseline,A022100,-0.0003587830259764746
2024-12,baseline,A023530,-0.00036983226909396077
2024-12,baseline,A024110,-0.00018327650872564872
2024-12,baseline,A026960,-0.00026463426756783207
2024-12,baseline,A028050,-0.0003109452702397057
2024-12,baseline,A028260,-0.0003357697125908764
2024-12,baseline,A028670,-0.00019609979740980253
2024-12,baseline,A029780,-0.0004033884736127193
2024-12,baseline,A030000,-0.0002952271813414034
2024-12,baseline,A030200,-0.0005127423954799751
2024-12,baseline,A032350,-0.000696177812161456
2024-12,baseline,A032640,-0.0004923300195268742
2024-12,baseline,A032830,-0.0007047314940522586
2024-12,baseline,A033780,-0.0005678802033707463
2024-12,baseline,A034020,-0.0006345086567443274
2024-12,baseline,A034220,-0.00026020525267300313
2024-12,baseline,A034730,-0.00014632719835038006
2024-12,baseline,A035250,-0.0004742175316633472
2024-12,baseline,A035420,-0.00023714351941813832
2024-12,baseline,A035720,-0.0005547588266648326
2024-12,baseline,A036460,-0.000739125835987943
2024-12,baseline,A036570,-0.0012717597846963902
2024-12,baseline,A039130,-0.0003547626954835656
2024-12,baseline,A039490,-0.0006301050947066327
2024-12,baseline,A042660,0.0006893244700665699
2024-12,baseline,A042670,-0.0002622025116126891
2024-12,baseline,A042700,0.0010184210186864665
2024-12,baseline,A047040,-0.0007332483429897334
2024-12,baseline,A047050,-0.0006239250914477797
2024-12,baseline,A047810,-0.00031720593553553547
2024-12,baseline,A051600,-0.0003561141755595329
2024-12,baseline,A051900,-0.0001495686088187432
2024-12,baseline,A051910,-0.0007044423905867116
2024-12,baseline,A052690,-0.0010171365656184775
2024-12,baseline,A055550,-0.0005676626288996377
2024-12,baseline,A064350,0.00018830152961735292
2024-12,baseline,A066570,-0.00023691068019116962
2024-12,baseline,A066970,-0.0010487278532551624
2024-12,baseline,A068270,0.00011259377605932097
2024-12,baseline,A069260,-0.00042870750117018577
2024-12,baseline,A069620,0.00010414916680282255
2024-12,baseline,A069960,4.942176702489276e-05
2024-12,baseline,A071050,-0.0003771989791684482
2024-12,baseline,A073240,-5.730508055109181e-05
2024-12,baseline,A078930,-0.0003735790614285533
2024-12,baseline,A079550,0.0014232634291318157
2024-12,baseline,A081660,2.509520739311166e-05
2024-12,baseline,A086280,0.0003888695423365268
2024-12,baseline,A086790,-0.0005389067478327646
2024-12,baseline,A088350,-0.0003761908836829854
2024-12,baseline,A090430,4.816224718498449e-06
2024-12,baseline,A093370,-0.00033071633701127056
2024-12,baseline,A096770,-0.00010958426486367995
2024-12,baseline,A097950,-0.0003020948409533938
2024-12,baseline,A103140,7.819448882730774e-05
2024-12,baseline,A105560,-0.0006709192430263034
2024-12,baseline,A105630,-3.94851194053645e-05
2024-12,baseline,A111770,0.00023110254152762776
2024-12,baseline,A112610,0.00029776305480670544
2024-12,baseline,A114090,-0.00021430011460605547
2024-12,baseline,A120110,-9.078692931029812e-05
2024-12,baseline,A128940,6.33197741523056e-05
2024-12,baseline,A137310,-0.00031394299789098203
2024-12,baseline,A138040,6.285383060360836e-05
2024-12,baseline,A138930,-0.00018679493891577716
2024-12,baseline,A139130,-0.0004437123201473737
2024-12,baseline,A139480,-3.9737410563110204e-05
2024-12,baseline,A145720,0.0005769471836036622
2024-12,baseline,A161390,-6.436125427553905e-05
2024-12,baseline,A161890,0.0004161700999220257
2024-12,baseline,A175330,-0.0009315562360749576
2024-12,baseline,A178920,0.0004270626959786933
2024-12,baseline,A180640,-0.0003040713206416398
2024-12,baseline,A185750,-5.945344308949248e-05
2024-12,baseline,A192080,0.00016649038473502914
2024-12,baseline,A192820,0.0003989305902430603
2024-12,baseline,A204320,0.0004569648353193217
2024-12,baseline,A207940,-0.0001895773560815558
2024-12,baseline,A241560,0.0003163732106242452
2024-12,baseline,A251270,-0.0005116262599253443
2024-12,baseline,A259960,-0.00016710338899836874
2024-12,baseline,A267250,0.0005556632399981187
2024-12,baseline,A267260,0.0010692804730947734
2024-12,baseline,A271560,-1.9227539885067598e-05
2024-12,baseline,A271940,-0.00042564953403633534
2024-12,baseline,A272210,0.00026300222123856894
2024-12,baseline,A280360,-0.00016479819117813248
2024-12,baseline,A282330,-0.0002468928808695403
2024-12,baseline,A285130,0.00024699197334119086
2024-12,baseline,A298020,0.0005287571603270233
2024-12,baseline,A298050,8.467052237046702e-05
2024-12,baseline,A300720,3.4549486776058183e-06
2024-12,baseline,A302440,9.47642456251944e-05
2024-12,baseline,A316140,-0.0004872393296868102
2024-12,baseline,A323410,-0.0005113618297409275
2024-12,baseline,A326030,0.00028581530754800857
2024-12,baseline,A329180,0.0018391455328216513
2024-12,baseline,A336260,-0.0003490817294297188
2024-12,baseline,A352820,0.00017038094976026778
2024-12,baseline,A361610,-0.0007945065423359265
2024-12,baseline,A373220,-0.000578207287428399
2024-12,baseline,A375500,-0.0004090161950358733
2024-12,baseline,A377300,-0.0001299472728452354
2024-12,baseline,A383220,0.0005397077466554021
2024-12,baseline,A402340,0.0003890014810567137
2024-12,baseline,A450080,-0.0012662862048837713
2024-12,baseline,A454910,0.00019283427982722738
2024-12,baseline,A457190,-0.0006164512829485423
2024-12,baseline,A489790,-0.00022579989342769472
2024-12,high_pbr,A000100,0.00012744269877824622
2024-12,high_pbr,A001570,-0.008367347056919355
2024-12,high_pbr,A002710,-0.004852941150950616
2024-12,high_pbr,A003230,0.00846920280865407
2024-12,high_pbr,A003670,-0.005411931850776539
2024-12,high_pbr,A005070,-0.004478827306043695
2024-12,high_pbr,A005420,-0.0032806091510396984
2024-12,high_pbr,A008930,-0.0023643410111462457
2024-12,high_pbr,A009420,0.002074542859357809
2024-12,high_pbr,A009900,-0.00270562773905203
2024-12,high_pbr,A010130,-0.008043940733334632
2024-12,high_pbr,A012450,0.00330996898467954
2024-12,high_pbr,A022100,-0.001802884705531785
2024-12,high_pbr,A032350,-0.0034982935061113165
2024-12,high_pbr,A035720,-0.002787663103990784
2024-12,high_pbr,A039130,-0.0017826825448049172
2024-12,high_pbr,A042660,0.0034638554620845144
2024-12,high_pbr,A042700,0.005117565618899495
2024-12,high_pbr,A047810,-0.001593959826066066
2024-12,high_pbr,A052690,-0.00511111124223285
2024-12,high_pbr,A064350,0.0009462151863271984
2024-12,high_pbr,A066970,-0.0052698574626071915
2024-12,high_pbr,A068270,0.0005657837246980879
2024-12,high_pbr,A079550,0.0071518987313873746
2024-12,high_pbr,A081660,0.0001261034171503861
2024-12,high_pbr,A128940,0.00031818186511533566
2024-12,high_pbr,A138040,0.00031584049878313205
2024-12,high_pbr,A192820,0.002004626215971378
2024-12,high_pbr,A207940,-0.000952626214309818
2024-12,high_pbr,A267260,0.005373134377301237
2024-12,high_pbr,A271560,-9.661838792246469e-05
2024-12,high_pbr,A326030,0.001436221920428743
2024-12,high_pbr,A329180,0.009241706302428798
2024-12,high_pbr,A336260,-0.001754135690384337
2024-12,high_pbr,A352820,0.0008561642725453456
2024-12,high_pbr,A373220,-0.002905491619327705
2024-12,high_pbr,A450080,-0.006363088179540952
2024-12,high_pbr,A454910,0.0009689922561318177
2024-12,high_pbr,A457190,-0.0030976676968164254
2024-12,high_pbr,A489790,-0.0011346444644741661
2024-12,low_pbr,A000120,0.0006402438604768302
2024-12,low_pbr,A000210,-0.002499999913944648
2024-12,low_pbr,A000670,-0.003056800256083789
2024-12,low_pbr,A000720,-0.001779196989374915
2024-12,low_pbr,A001120,-0.0013204225480346861
2024-12,low_pbr,A001430,-0.0033999999717496095
2024-12,low_pbr,A001450,-0.0014150943797208743
2024-12,low_pbr,A001680,-0.001446384031291906
2024-12,low_pbr,A001740,-0.0008139534882769778
2024-12,low_pbr,A001800,-0.001524580025276845
2024-12,low_pbr,A002380,-0.0008474577284992513
2024-12,low_pbr,A004000,0.003534985467030516
2024-12,low_pbr,A004020,-0.00017857154725793302
2024-12,low_pbr,A004170,-0.0002475247509606426
2024-12,low_pbr,A004800,0.00021953908041942306
2024-12,low_pbr,A004990,0.0006127451258432893
2024-12,low_pbr,A005490,-0.0027183599970128426
2024-12,low_pbr,A006360,-0.002502593267642206
2024-12,low_pbr,A006650,2.379436814248237e-10
2024-12,low_pbr,A009830,-0.0003660769140170217
2024-12,low_pbr,A010060,-0.0003372681728467053
2024-12,low_pbr,A011170,-0.0018429485815561752
2024-12,low_pbr,A011200,7.082146069172235e-05
2024-12,low_pbr,A011210,-0.0009375000341612983
2024-12,low_pbr,A016380,-0.003957382137605237
2024-12,low_pbr,A023530,-0.001858407152197153
2024-12,low_pbr,A024110,-0.0009209644563463849
2024-12,low_pbr,A028670,-0.0009854014819842577
2024-12,low_pbr,A029780,-0.002027027079903915
2024-12,low_pbr,A036460,-0.003714107325839414
2024-12,low_pbr,A047040,-0.0036845729235234106
2024-12,low_pbr,A069960,0.00024834437930008614
2024-12,low_pbr,A088350,-0.0018903591905070018
2024-12,low_pbr,A120110,-0.00045620431978424806
2024-12,low_pbr,A137310,-0.0015775635644021846
2024-12,low_pbr,A139130,-0.002229654408740553
2024-12,low_pbr,A139480,-0.0001996804880796288
2024-12,low_pbr,A280360,-0.0008281109106701157
2024-12,low_pbr,A316140,-0.0024483776316762216
2024-12,low_pbr,A375500,-0.0020553063800552635
2025-01,baseline,A000080,-0.00013874614076825442
2025-01,baseline,A000100,0.00021132714615881842
2025-01,baseline,A000120,-0.000332936983166619
2025-01,baseline,A000150,-2.985551250667129e-11
2025-01,baseline,A000210,-7.246377603826514e-05
2025-01,baseline,A000240,-4.750593077429755e-05
2025-01,baseline,A000270,-0.000270669303439226
2025-01,baseline,A000660,0.0005753504714799218
2025-01,baseline,A000720,0.0010510805534224132
2025-01,baseline,A000810,0.00025316457648061894
2025-01,baseline,A000880,0.0003974121963968591
2025-01,baseline,A001040,-0.00016923075420836154
2025-01,baseline,A001120,-0.0005576208301125068
2025-01,baseline,A001430,-0.00019804527610627732
2025-01,baseline,A001440,0.00041523971990924726
2025-01,baseline,A001450,-0.00018999999321203664
2025-01,baseline,A001570,-0.0006390592863248896
2025-01,baseline,A001680,-0.00012969825759933217
2025-01,baseline,A001740,-0.0001141826977146676
2025-01,baseline,A001800,-5.632869066592827e-05
2025-01,baseline,A002380,0.0003837719268304796
2025-01,baseline,A002710,-0.0003923357453538373
2025-01,baseline,A002790,0.0005542168484756183
2025-01,baseline,A002840,-0.0005645597051342638
2025-01,baseline,A003030,0.000900621111016301
2025-01,baseline,A003090,-0.0002594339556653869
2025-01,baseline,A003230,-0.0002097428999744
2025-01,baseline,A003490,-1.0615707340300706e-05
2025-01,baseline,A003550,-2.7700839702522463e-05
2025-01,baseline,A003620,-0.00022237195451100034
2025-01,baseline,A003670,-0.0003226976129443765
2025-01,baseline,A004000,-4.469986984907637e-05
2025-01,baseline,A004020,0.0002757793719306656
2025-01,baseline,A004170,-2.307692390571492e-05
2025-01,baseline,A004370,-0.00033420706282722145
2025-01,baseline,A004490,0.00021126762124400124
2025-01,baseline,A004990,-0.0001435406664928013
2025-01,baseline,A005070,-0.00024801586562839094
2025-01,baseline,A005250,-0.0006423718328644518
2025-01,baseline,A005300,-0.0003459409460724611
2025-01,baseline,A005380,-0.0002245862740608645
2025-01,baseline,A005420,0.002164531353333037
2025-01,baseline,A005490,-3.0000022707946662e-05
2025-01,baseline,A005830,-0.00018518519479175712
2025-01,baseline,A005850,9.121061721387269e-05
2025-01,baseline,A005930,-0.00022471910944198647
2025-01,baseline,A005940,8.934953165716353e-05
2025-01,baseline,A006110,-0.000271084324875705
2025-01,baseline,A006260,0.000669412972015837
2025-01,baseline,A006280,-0.001218097456444296
2025-01,baseline,A006360,-0.00010951008392088625
2025-01,baseline,A006400,-0.0006576200189976239
2025-01,baseline,A006650,0.0009383202445712402
2025-01,baseline,A006800,0.00010585305629179365
2025-01,baseline,A007070,-0.0006330221715277001
2025-01,baseline,A007310,-0.00013444303258069667
2025-01,baseline,A008730,0.0013592233132638388
2025-01,baseline,A008770,0.00010231922950034833
2025-01,baseline,A008930,-0.00041952054498197556
2025-01,baseline,A009150,0.00035539213301790886
2025-01,baseline,A009240,-0.0002623294787157976
2025-01,baseline,A009420,-1.9109669957551035e-11
2025-01,baseline,A009540,-0.00010822510584062418
2025-01,baseline,A009830,0.0010526315795538078
2025-01,baseline,A009970,-6.165228704446913e-05
2025-01,baseline,A010060,0.0016495725990609011
2025-01,baseline,A010120,0.0013581314639938035
2025-01,baseline,A010130,-0.0008777429526477165
2025-01,baseline,A010140,0.0006260869422363946
2025-01,baseline,A010620,-0.00031598513787863046
2025-01,baseline,A010950,0.0005018248120873426
2025-01,baseline,A011070,-0.0005587301421269681
2025-01,baseline,A011170,-0.00032006920229325276
2025-01,baseline,A011200,0.00018926553505580035
2025-01,baseline,A011210,-0.00014285714693409112
2025-01,baseline,A011780,0.001022471956792238
2025-01,baseline,A011790,0.00154056516305641
2025-01,baseline,A012330,0.00016064258090417005
2025-01,baseline,A012450,0.0003988995933559769
2025-01,baseline,A012750,0.00016784453142380308
2025-01,baseline,A014680,-0.0003191489493079519
2025-01,baseline,A014820,-0.0006060606123180473
2025-01,baseline,A015760,0.00027862986145283264
2025-01,baseline,A016360,0.00030778163234663645
2025-01,baseline,A017670,-1.7825308814969354e-05
2025-01,baseline,A017800,-8.806261775055946e-05
2025-01,baseline,A018260,-7.228916258905427e-05
2025-01,baseline,A018880,0.0001745635798185996
2025-01,baseline,A021240,0.0005746268604516924
2025-01,baseline,A022100,-0.0003756476763200656
2025-01,baseline,A023530,1.9120447627070105e-05
2025-01,baseline,A024110,0.00026773296257007195
2025-01,baseline,A026960,-0.0007303370710720569
2025-01,baseline,A028050,0.00045535715890502096
2025-01,baseline,A028260,0.00023830540127947386
2025-01,baseline,A028670,-3.0395116048811954e-05
2025-01,baseline,A029780,0.0004283887498278338
2025-01,baseline,A030000,-5.8411260462010175e-06
2025-01,baseline,A030200,0.00033560864009313907
2025-01,baseline,A032640,-0.00017341041866517749
2025-01,baseline,A032830,5.464501006110512e-06
2025-01,baseline,A033780,0.00028478058006797146
2025-01,baseline,A034020,0.0014645625410477316
2025-01,baseline,A034220,-8.830020752912781e-05
2025-01,baseline,A034730,0.0002575757731427886
2025-01,baseline,A035250,2.156499711564841e-05
2025-01,baseline,A035420,0.0005985552144795359
2025-01,baseline,A035720,0.0005807743601931969
2025-01,baseline,A036460,0.00032991200467147986
2025-01,baseline,A036570,-0.00033241757965565946
2025-01,baseline,A039130,-5.4844584529294974e-05
2025-01,baseline,A039490,0.000507117434626484
2025-01,baseline,A042660,0.0025529100203458732
2025-01,baseline,A042670,9.272465636565364e-05
2025-01,baseline,A042700,0.0010849597238028242
2025-01,baseline,A047040,0.00016962842649470566
2025-01,baseline,A047050,0.00016832917036759375
2025-01,baseline,A047810,-0.0004301075275750277
2025-01,baseline,A051600,0.0002664399074312096
